# Progression simulation
# runs=9823 seed=12345 moveCap=1000 manualProxy=Rand stopAtPpo=False simulateResearch=True targetPrestiges=6 ppoNormalRunsPerPrestige=10000
# finalChips=900000 totalEarned=900000 prestiges=6 insight=134832 cycleInsight=0 lifetimeInsight=773126
# Purchases:
Run	Label	Cost	Currency	BalanceAfter	TotalEarnedAfter
2130	Chip Yield	15000000	chips	872106	144411306
2142	Modifier Miner's Pickaxe L4	16000000	chips	800546	160339746
2158	Modifier Queue Scrubber L5	28800000	chips	392096	188731296
2180	Modifier Miner's Pickaxe L5	32000000	chips	2197428	222536628
2240	Solver PPO	100000000	chips	554918	320894118
2245	PPO Training Complete	0	frames	500000	322118748
2246	Prestige +1 Insight	0	Insight	1	0
2255	Solver RAND	1000	chips	98	1098
2266	Auto Solve	1200	chips	14	2214
2293	Solver MERG	3000	chips	25	5225
2299	Chip Yield	4000	chips	616	9816
2306	Solver BAL	6000	chips	163	15363
2314	Speed L1	6000	chips	341	21541
2324	Auto Restart	8000	chips	1152	30352
2337	Stack Cap L1	12000	chips	504	41704
2352	Solver STALL	18000	chips	650	59850
2390	Solver HEUR	30000	chips	343	89543
2417	Solver Tuning	30000	chips	378	119578
2443	Speed L2	30000	chips	152	149352
2476	Queue Preview	40000	chips	320	189520
2507	Chip Yield	40000	chips	1203	230403
2547	Difficulty L1	60000	chips	1141	290341
2612	Stack Cap L2	70000	chips	904	360104
2672	Solver LOOK	80000	chips	1212	440412
2735	Agents Menu	120000	chips	1637	560837
2740	Agent Merge Broker	60000	chips	6404	625604
2749	Agent Highwater Analyst	120000	chips	2313	741513
2758	Solver PLAN-3	130000	chips	3417	872617
2767	Speed L3	150000	chips	4559	1023759
2774	Solver COMBO	180000	chips	1062	1200262
2789	Solver MOCA	220000	chips	2636	1421836
2809	Agent Score Auditor	220000	chips	2682	1641882
2833	Chip Yield	350000	chips	566	1989766
2859	Solver PLAN-5	400000	chips	18329	2407529
2883	Stack Cap L3	400000	chips	922	2790122
2905	Queue Preview	400000	chips	988	3190188
2924	Agent Overclocker	400000	chips	25545	3614745
2951	Difficulty L2	600000	chips	18403	4207603
2985	Agent Quartermaster	650000	chips	22772	4861972
3026	Speed L4	800000	chips	17864	5657064
3068	Solver MOCA+	900000	chips	4456	6543656
3118	Agent Restart Sponsor	1000000	chips	5423	7544623
3188	Extra Agent Slot	1500000	chips	15543	9054743
3254	Agent Token Prospector	1500000	chips	7702	10546902
3342	Solver MCTS	1800000	chips	1979	12341179
3459	Stack Cap L4	2200000	chips	4087	14543287
3549	Agent Move Dividend	2200000	chips	14129	16753329
3654	Chip Yield	2500000	chips	13996	19253196
3760	Agent Velocity Trader	3000000	chips	27028	22266228
3904	Speed L5	4000000	chips	19032	26258232
4004	Modifiers Menu	3000000	chips	35076	29274276
4012	Modifier Unstable Stack L1	800000	chips	47563	30086763
4024	Modifier Unstable Stack L2	1600000	chips	32300	31671500
4038	Modifier Queue Scrubber L1	1800000	chips	4984	33444184
4051	Modifier Miner's Pickaxe L1	2000000	chips	117477	35556677
4070	Modifier Catalyst Stack L1	3000000	chips	11741	38450941
4085	Modifier Mirror Stack L1	3000000	chips	295602	41734802
4092	Modifier Unstable Stack L3	3200000	chips	342575	44981775
4099	Modifier Queue Scrubber L2	3600000	chips	462771	48701971
4105	Modifier Miner's Pickaxe L2	4000000	chips	166904	52406104
4114	Modifier Joker L1	4500000	chips	467087	57206287
4120	Difficulty L3	6000000	chips	4007144	66746344
4123	Modifier Neural Accelerator L1	6000000	chips	467065	69206265
4130	Modifier Unstable Stack L4	6400000	chips	664309	75803509
4135	Modifier Queue Scrubber L3	7200000	chips	769274	83108474
4143	Modifier Miner's Pickaxe L3	8000000	chips	257947	90597147
4152	Stack Cap L5	11000000	chips	109497	101448697
4163	Modifier Unstable Stack L5	12800000	chips	399481	114538681
4178	Modifier Queue Scrubber L4	14400000	chips	351948	128891148
4186	Chip Yield	15000000	chips	1195889	144735089
4198	Modifier Miner's Pickaxe L4	16000000	chips	363151	159902351
4219	Modifier Queue Scrubber L5	28800000	chips	163657	188502857
4243	Modifier Miner's Pickaxe L5	32000000	chips	100727	220439927
4300	Solver PPO	100000000	chips	8689	320347889
4305	PPO Training Complete	0	frames	500000	321525527
4306	Prestige +244 Insight	0	Insight	11233	0
4306	Research Insight Amplifier L1	2	Insight	11231	0
4306	Research Insight Amplifier L2	5	Insight	11226	0
4306	Research Insight Amplifier L3	12	Insight	11214	0
4306	Research Insight Amplifier L4	30	Insight	11184	0
4306	Research Seed Capital L1	40	Insight	11144	0
4306	Research PPO Bootcamp L1	40	Insight	11104	0
4306	Research Passive Insight L1	40	Insight	11064	0
4306	Research Insight Amplifier L5	75	Insight	10989	0
4306	Research Seed Capital L2	100	Insight	10889	0
4306	Research PPO Bootcamp L2	100	Insight	10789	0
4306	Research Passive Insight L2	100	Insight	10689	0
4306	Research Seed Capital L3	250	Insight	10439	0
4306	Research PPO Bootcamp L3	250	Insight	10189	0
4306	Research Passive Insight L3	250	Insight	9939	0
4306	Research Automation Memory L1	400	Insight	9539	0
4306	Research PPO Memory L1	400	Insight	9139	0
4306	Research Offline Engine L1	400	Insight	8739	0
4306	Research Seed Capital L4	600	Insight	8139	0
4306	Research PPO Bootcamp L4	600	Insight	7539	0
4306	Research Passive Insight L4	600	Insight	6939	0
4306	Research Automation Memory L2	1000	Insight	5939	0
4306	Research PPO Memory L2	1000	Insight	4939	0
4306	Research Offline Engine L2	1000	Insight	3939	0
4306	Research Seed Capital L5	1500	Insight	2439	0
4306	Research PPO Bootcamp L5	1500	Insight	939	0
4307	Solver RAND	1000	chips	249112	112
4307	Auto Solve	1200	chips	247912	112
4307	Solver MERG	3000	chips	244912	112
4307	Chip Yield	4000	chips	240912	112
4307	Solver BAL	6000	chips	234912	112
4307	Speed L1	6000	chips	228912	112
4307	Auto Restart	8000	chips	220912	112
4307	Stack Cap L1	12000	chips	208912	112
4307	Solver STALL	18000	chips	190912	112
4307	Solver HEUR	30000	chips	160912	112
4307	Solver Tuning	30000	chips	130912	112
4307	Speed L2	30000	chips	100912	112
4307	Queue Preview	40000	chips	60912	112
4307	Chip Yield	40000	chips	20912	112
4335	Difficulty L1	60000	chips	1043	40243
4398	Stack Cap L2	70000	chips	1174	110374
4461	Solver LOOK	80000	chips	2119	191319
4520	Agents Menu	120000	chips	1906	311106
4527	Agent Merge Broker	60000	chips	6001	375201
4538	Agent Highwater Analyst	120000	chips	15810	505010
4546	Solver PLAN-3	130000	chips	15235	634435
4554	Speed L3	150000	chips	17009	786209
4564	Solver COMBO	180000	chips	22096	971296
4578	Solver MOCA	220000	chips	6808	1176008
4594	Agent Score Auditor	220000	chips	5878	1395078
4614	Chip Yield	350000	chips	373	1739573
4639	Solver PLAN-5	400000	chips	23366	2162566
4662	Stack Cap L3	400000	chips	18603	2557803
4683	Queue Preview	400000	chips	32988	2972188
4699	Agent Overclocker	400000	chips	29851	3369051
4724	Difficulty L2	600000	chips	2105	3941305
4753	Agent Quartermaster	650000	chips	4219	4593419
4788	Speed L4	800000	chips	28485	5417685
4828	Solver MOCA+	900000	chips	4322	6293522
4874	Agent Restart Sponsor	1000000	chips	20341	7309541
4949	Extra Agent Slot	1500000	chips	12697	8801897
5023	Agent Token Prospector	1500000	chips	18510	10307710
5105	Solver MCTS	1800000	chips	17768	12106968
5207	Stack Cap L4	2200000	chips	11035	14300235
5301	Agent Move Dividend	2200000	chips	27283	16516483
5406	Chip Yield	2500000	chips	16401	19005601
5517	Agent Velocity Trader	3000000	chips	42765	22031965
5653	Speed L5	4000000	chips	7553	25996753
5752	Modifiers Menu	3000000	chips	35453	29024653
5756	Modifier Unstable Stack L1	800000	chips	261124	30050324
5766	Modifier Unstable Stack L2	1600000	chips	31961	31421161
5779	Modifier Queue Scrubber L1	1800000	chips	125408	33314608
5791	Modifier Miner's Pickaxe L1	2000000	chips	51001	35240201
5808	Modifier Catalyst Stack L1	3000000	chips	84759	38273959
5820	Modifier Mirror Stack L1	3000000	chips	14194	41203394
5827	Modifier Unstable Stack L3	3200000	chips	56105	44445305
5833	Modifier Queue Scrubber L2	3600000	chips	848193	48837393
5840	Modifier Miner's Pickaxe L2	4000000	chips	620547	52609747
5847	Modifier Joker L1	4500000	chips	92978	56582178
5857	Difficulty L3	6000000	chips	316841	62806041
5862	Modifier Neural Accelerator L1	6000000	chips	2820139	71309339
5867	Modifier Unstable Stack L4	6400000	chips	465924	75355124
5874	Modifier Queue Scrubber L3	7200000	chips	5553170	87642370
5875	Modifier Miner's Pickaxe L3	8000000	chips	454758	90543958
5886	Stack Cap L5	11000000	chips	396048	101485248
5897	Modifier Unstable Stack L5	12800000	chips	831551	114720751
5912	Modifier Queue Scrubber L4	14400000	chips	2069083	130358283
5921	Chip Yield	15000000	chips	1662729	144951929
5927	Modifier Miner's Pickaxe L4	16000000	chips	421055	159710255
5945	Modifier Queue Scrubber L5	28800000	chips	102827	188192027
5963	Modifier Miner's Pickaxe L5	32000000	chips	7263861	227353061
6023	Solver PPO	100000000	chips	3254591	323343791
6026	PPO Training Complete	0	frames	300000	324391005
6027	Prestige +2701 Insight	0	Insight	102338	900000
6027	Research Passive Insight L5	1500	Insight	100838	900000
6027	Research Automation Memory L3	2500	Insight	98338	900000
6027	Research PPO Memory L3	2500	Insight	95838	900000
6027	Research Offline Engine L3	2500	Insight	93338	900000
6027	Research Algorithm Archive L1	4000	Insight	89338	900000
6027	Research High Focus L1	4000	Insight	85338	900000
6027	Research Offline Buffer L1	4000	Insight	81338	900000
6027	Research PPO Memory L4	6000	Insight	75338	900000
6027	Research Offline Engine L4	6000	Insight	69338	900000
6027	Research Algorithm Archive L2	10000	Insight	59338	900000
6027	Research High Focus L2	10000	Insight	49338	900000
6027	Research Offline Buffer L2	10000	Insight	39338	900000
6027	Research PPO Memory L5	15000	Insight	24338	900000
6027	Research Offline Engine L5	15000	Insight	9338	900000
6028	Chip Yield	4000	chips	896362	900362
6028	Solver BAL	6000	chips	890362	900362
6028	Speed L1	6000	chips	884362	900362
6028	Stack Cap L1	12000	chips	872362	900362
6028	Solver STALL	18000	chips	854362	900362
6028	Solver HEUR	30000	chips	824362	900362
6028	Speed L2	30000	chips	794362	900362
6028	Queue Preview	40000	chips	754362	900362
6028	Chip Yield	40000	chips	714362	900362
6028	Difficulty L1	60000	chips	654362	900362
6028	Stack Cap L2	70000	chips	584362	900362
6028	Solver LOOK	80000	chips	504362	900362
6028	Agents Menu	120000	chips	384362	900362
6028	Agent Merge Broker	60000	chips	324362	900362
6028	Agent Highwater Analyst	120000	chips	204362	900362
6028	Solver PLAN-3	130000	chips	74362	900362
6035	Speed L3	150000	chips	8431	984431
6045	Solver COMBO	180000	chips	6085	1162085
6062	Solver MOCA	220000	chips	9920	1385920
6077	Agent Score Auditor	220000	chips	4496	1600496
6101	Chip Yield	350000	chips	57	1946057
6123	Solver PLAN-5	400000	chips	17724	2363724
6147	Stack Cap L3	400000	chips	2757	2748757
6168	Queue Preview	400000	chips	17444	3163444
6185	Agent Overclocker	400000	chips	10183	3556183
6211	Difficulty L2	600000	chips	3238	4149238
6244	Agent Quartermaster	650000	chips	3301	4799301
6279	Speed L4	800000	chips	16945	5612945
6320	Solver MOCA+	900000	chips	11930	6507930
6367	Agent Restart Sponsor	1000000	chips	28451	7524451
6439	Extra Agent Slot	1500000	chips	7053	9003053
6507	Agent Token Prospector	1500000	chips	118	10496118
6591	Solver MCTS	1800000	chips	9687	12305687
6697	Stack Cap L4	2200000	chips	5592	14501592
6786	Agent Move Dividend	2200000	chips	22652	16718652
6879	Chip Yield	2500000	chips	6454	19202454
6983	Modifiers Menu	3000000	chips	67510	22263510
6989	Modifier Unstable Stack L1	800000	chips	73101	23069101
6998	Modifier Unstable Stack L2	1600000	chips	38283	24634283
7009	Modifier Queue Scrubber L1	1800000	chips	86304	26482304
7022	Modifier Miner's Pickaxe L1	2000000	chips	125774	28521774
7036	Agent Velocity Trader	3000000	chips	34177	31430177
7054	Modifier Catalyst Stack L1	3000000	chips	66122	34462122
7067	Modifier Mirror Stack L1	3000000	chips	196653	37592653
7076	Modifier Unstable Stack L3	3200000	chips	43844	40639844
7083	Modifier Queue Scrubber L2	3600000	chips	379309	44575309
7090	Speed L5	4000000	chips	187048	48383048
7098	Modifier Miner's Pickaxe L2	4000000	chips	157146	52353146
7108	Modifier Joker L1	4500000	chips	615629	57311629
7113	Difficulty L3	6000000	chips	502302	63198302
7118	Modifier Neural Accelerator L1	6000000	chips	1160380	69856380
7124	Modifier Unstable Stack L4	6400000	chips	444271	75540271
7133	Modifier Queue Scrubber L3	7200000	chips	614397	82910397
7142	Modifier Miner's Pickaxe L3	8000000	chips	324197	90620197
7157	Stack Cap L5	11000000	chips	330742	101626742
7170	Modifier Unstable Stack L5	12800000	chips	1130874	115226874
7177	Modifier Queue Scrubber L4	14400000	chips	86071	128582071
7189	Chip Yield	15000000	chips	3045244	146541244
7198	Modifier Miner's Pickaxe L4	16000000	chips	621774	160117774
7215	Modifier Queue Scrubber L5	28800000	chips	781980	189077980
7233	Modifier Miner's Pickaxe L5	32000000	chips	929326	221225326
7301	Solver PPO	100000000	chips	970410	321266410
7301	Prestige +4934 Insight	0	Insight	205147	900000
7301	Research Algorithm Archive L3	25000	Insight	180147	900000
7301	Research High Focus L3	25000	Insight	155147	900000
7301	Research Offline Buffer L3	25000	Insight	130147	900000
7301	Research Yield Theory L1	40000	Insight	90147	900000
7301	Research Stability Model L1	40000	Insight	50147	900000
7302	Chip Yield	4000	chips	896518	900518
7302	Speed L1	6000	chips	890518	900518
7302	Stack Cap L1	12000	chips	878518	900518
7302	Solver STALL	18000	chips	860518	900518
7302	Solver HEUR	30000	chips	830518	900518
7302	Speed L2	30000	chips	800518	900518
7302	Queue Preview	40000	chips	760518	900518
7302	Chip Yield	40000	chips	720518	900518
7302	Difficulty L1	60000	chips	660518	900518
7302	Stack Cap L2	70000	chips	590518	900518
7302	Solver LOOK	80000	chips	510518	900518
7302	Agents Menu	120000	chips	390518	900518
7302	Agent Merge Broker	60000	chips	330518	900518
7302	Agent Highwater Analyst	120000	chips	210518	900518
7302	Solver PLAN-3	130000	chips	80518	900518
7306	Speed L3	150000	chips	7593	977593
7315	Solver COMBO	180000	chips	10942	1160942
7329	Solver MOCA	220000	chips	2243	1372243
7342	Agent Score Auditor	220000	chips	7991	1597991
7361	Chip Yield	350000	chips	14557	1954557
7382	Solver PLAN-5	400000	chips	14319	2354319
7404	Stack Cap L3	400000	chips	7672	2747672
7421	Queue Preview	400000	chips	321	3140321
7438	Agent Overclocker	400000	chips	2693	3542693
7463	Difficulty L2	600000	chips	20623	4160623
7487	Agent Quartermaster	650000	chips	3929	4793929
7518	Speed L4	800000	chips	11708	5601708
7555	Solver MOCA+	900000	chips	11125	6501125
7596	Agent Restart Sponsor	1000000	chips	28484	7518484
7657	Extra Agent Slot	1500000	chips	11472	9001472
7717	Agent Token Prospector	1500000	chips	17585	10507585
7789	Solver MCTS	1800000	chips	2428	12292428
7877	Stack Cap L4	2200000	chips	5043	14495043
7950	Agent Move Dividend	2200000	chips	18502	16708502
8037	Chip Yield	2500000	chips	7057	19197057
8123	Modifiers Menu	3000000	chips	10275	22200275
8127	Modifier Unstable Stack L1	800000	chips	23626	23013626
8136	Modifier Unstable Stack L2	1600000	chips	58157	24648157
8147	Modifier Queue Scrubber L1	1800000	chips	63952	26453952
8157	Modifier Miner's Pickaxe L1	2000000	chips	215223	28605223
8173	Agent Velocity Trader	3000000	chips	196908	31586908
8188	Modifier Catalyst Stack L1	3000000	chips	146379	34536379
8201	Modifier Mirror Stack L1	3000000	chips	406832	37796832
8208	Modifier Unstable Stack L3	3200000	chips	129868	40719868
8215	Modifier Queue Scrubber L2	3600000	chips	759844	44949844
8221	Speed L5	4000000	chips	143983	48333983
8228	Modifier Miner's Pickaxe L2	4000000	chips	535904	52725904
8237	Modifier Joker L1	4500000	chips	764564	57454564
8244	Difficulty L3	6000000	chips	746536	63436536
8248	Modifier Neural Accelerator L1	6000000	chips	204144	68894144
8254	Modifier Unstable Stack L4	6400000	chips	65502	75155502
8262	Modifier Queue Scrubber L3	7200000	chips	595393	82885393
8269	Modifier Miner's Pickaxe L3	8000000	chips	159984	90449984
8277	Stack Cap L5	11000000	chips	1304604	102594604
8284	Modifier Unstable Stack L5	12800000	chips	3600924	117690924
8291	Modifier Queue Scrubber L4	14400000	chips	465248	128955248
8303	Chip Yield	15000000	chips	920791	144410791
8315	Modifier Miner's Pickaxe L4	16000000	chips	1388331	160878331
8330	Modifier Queue Scrubber L5	28800000	chips	699386	188989386
8345	Modifier Miner's Pickaxe L5	32000000	chips	1294123	221584123
8399	Solver PPO	100000000	chips	855858	321145858
8399	Prestige +5493 Insight	0	Insight	278920	900000
8399	Research Algorithm Archive L4	60000	Insight	218920	900000
8399	Research High Focus L4	60000	Insight	158920	900000
8399	Research Offline Buffer L4	60000	Insight	98920	900000
8400	Chip Yield	4000	chips	896594	900594
8400	Speed L1	6000	chips	890594	900594
8400	Stack Cap L1	12000	chips	878594	900594
8400	Solver STALL	18000	chips	860594	900594
8400	Speed L2	30000	chips	830594	900594
8400	Queue Preview	40000	chips	790594	900594
8400	Chip Yield	40000	chips	750594	900594
8400	Difficulty L1	60000	chips	690594	900594
8400	Stack Cap L2	70000	chips	620594	900594
8400	Solver LOOK	80000	chips	540594	900594
8400	Agents Menu	120000	chips	420594	900594
8400	Agent Merge Broker	60000	chips	360594	900594
8400	Agent Highwater Analyst	120000	chips	240594	900594
8400	Solver PLAN-3	130000	chips	110594	900594
8402	Speed L3	150000	chips	5752	945752
8411	Solver COMBO	180000	chips	9297	1129297
8423	Solver MOCA	220000	chips	10314	1350314
8437	Agent Score Auditor	220000	chips	7796	1567796
8461	Chip Yield	350000	chips	1929	1911929
8481	Solver PLAN-5	400000	chips	1608	2311608
8503	Stack Cap L3	400000	chips	19107	2729107
8518	Queue Preview	400000	chips	14107	3124107
8533	Agent Overclocker	400000	chips	31530	3541530
8556	Difficulty L2	600000	chips	12466	4122466
8584	Agent Quartermaster	650000	chips	14852	4774852
8614	Speed L4	800000	chips	854	5560854
8650	Solver MOCA+	900000	chips	41189	6501189
8689	Agent Restart Sponsor	1000000	chips	5828	7465828
8753	Extra Agent Slot	1500000	chips	7718	8967718
8814	Agent Token Prospector	1500000	chips	32449	10492449
8890	Solver MCTS	1800000	chips	15944	12275944
8974	Stack Cap L4	2200000	chips	18626	14478626
9054	Agent Move Dividend	2200000	chips	2662	16662662
9144	Chip Yield	2500000	chips	38787	19198787
9234	Agent Velocity Trader	3000000	chips	2044	22162044
9350	Speed L5	4000000	chips	33640	26193640
9517	Difficulty L3	6000000	chips	5316	32165316
9592	Modifiers Menu	3000000	chips	37110	35197110
9596	Modifier Unstable Stack L1	800000	chips	67028	36027028
9605	Modifier Unstable Stack L2	1600000	chips	142632	37702632
9614	Modifier Queue Scrubber L1	1800000	chips	14185	39374185
9624	Modifier Miner's Pickaxe L1	2000000	chips	3239	41363239
9641	Modifier Catalyst Stack L1	3000000	chips	126583	44486583
9654	Modifier Mirror Stack L1	3000000	chips	386910	47746910
9660	Modifier Unstable Stack L3	3200000	chips	393440	50953440
9666	Modifier Queue Scrubber L2	3600000	chips	20068	54180068
9672	Modifier Miner's Pickaxe L2	4000000	chips	926199	59086199
9678	Modifier Joker L1	4500000	chips	698047	63358047
9680	Modifier Neural Accelerator L1	6000000	chips	2103074	70763074
9685	Modifier Unstable Stack L4	6400000	chips	1016942	76076942
9691	Modifier Queue Scrubber L3	7200000	chips	393915	82653915
9698	Modifier Miner's Pickaxe L3	8000000	chips	546210	90806210
9707	Stack Cap L5	11000000	chips	3123	101263123
9717	Modifier Unstable Stack L5	12800000	chips	545007	114605007
9725	Modifier Queue Scrubber L4	14400000	chips	563215	129023215
9732	Chip Yield	15000000	chips	264157	143724157
9742	Modifier Miner's Pickaxe L4	16000000	chips	619326	160079326
9759	Modifier Queue Scrubber L5	28800000	chips	38505	188298505
9773	Modifier Miner's Pickaxe L5	32000000	chips	1226105	221486105
9823	Solver PPO	100000000	chips	2930961	323190961
9823	Prestige +5527 Insight	0	Insight	334832	900000
9823	Research Yield Theory L2	100000	Insight	234832	900000
9823	Research Stability Model L2	100000	Insight	134832	900000

# Per-run economy (sampled):
Run	Chips	Insight	CycleInsight	Prestiges	GrossIncome	CumEarned	Solver	Score	Moves	High	Bought
1	188	0	0	0	188	188	Rand	430	80	16	
2	312	0	0	0	124	312	Rand	269	60	16	
3	433	0	0	0	121	433	Rand	270	59	16	
4	520	0	0	0	87	520	Rand	166	50	8	
5	601	0	0	0	81	601	Rand	157	47	8	
6	714	0	0	0	113	714	Rand	232	59	8	
7	787	0	0	0	73	787	Rand	140	40	8	
8	897	0	0	0	110	897	Rand	226	61	8	
9	5	0	0	0	108	1005	Rand	209	56	16	Solver RAND
10	75	0	0	0	70	1075	Rand	124	40	8	
11	170	0	0	0	95	1170	Rand	191	52	8	
12	365	0	0	0	195	1365	Rand	423	85	16	
20	33	0	0	0	145	2233	Rand	306	66	16	Auto Solve
46	34	0	0	0	70	5234	Rand	139	41	8	Solver MERG
50	1930	0	0	0	579	7130	Merge	1303	151	64	
54	195	0	0	0	345	9395	Merge	797	115	32	Chip Yield
61	35	0	0	0	662	15235	Merge	1050	126	32	Solver BAL
69	688	0	0	0	882	21888	Merge	1221	159	64	Speed L1
79	591	0	0	0	906	29791	Merge	1293	146	64	Auto Restart
92	49	0	0	0	775	41249	Merge	1130	132	64	Stack Cap L1
100	9236	0	0	0	1113	50436	Merge	1650	188	64	
109	501	0	0	0	722	59701	Merge	1073	127	64	Solver STALL
146	731	0	0	0	1741	89931	AntiStall	2239	187	128	Solver HEUR
150	4890	0	0	0	731	94090	Heur	1112	152	32	
172	90	0	0	0	699	119290	Heur	1105	148	32	Solver Tuning
198	304	0	0	0	1990	149504	Heur	2624	220	128	Speed L2
200	1745	0	0	0	851	150945	Heur	1292	145	64	
237	921	0	0	0	1193	190121	Heur	1811	184	64	Queue Preview
250	16890	0	0	0	2096	206090	Heur	2782	250	128	
269	540	0	0	0	571	229740	Heur	898	123	32	Chip Yield
300	38765	0	0	0	1112	267965	Heur	1432	164	64	
314	13	0	0	0	804	289213	Heur	1073	141	32	Difficulty L1
350	35663	0	0	0	766	324863	Heur	1064	119	32	
383	925	0	0	0	991	360125	Heur	1353	127	64	Stack Cap L2
400	21453	0	0	0	913	380653	Heur	1258	127	64	
447	383	0	0	0	1111	439583	Heur	1569	137	64	Solver LOOK
450	4841	0	0	0	1495	444041	Look	1961	166	64	
500	99793	0	0	0	1852	538993	Look	2355	151	128	
510	2151	0	0	0	2475	561351	Look	3113	192	128	Agents Menu
516	5703	0	0	0	12380	624903	Look	2934	187	128	Agent Merge Broker
527	11563	0	0	0	12854	750763	Look	2318	167	128	Agent Highwater Analyst
535	3566	0	0	0	13597	872766	Look	2212	160	128	Solver PLAN-3
544	2723	0	0	0	9725	1021923	Plan3	1900	158	64	Speed L3
550	100742	0	0	0	12711	1119942	Plan3	2206	164	64	
553	1970	0	0	0	47038	1201170	Plan3	5575	268	256	Solver COMBO
572	3527	0	0	0	6878	1422727	Combo	1335	132	64	Solver MOCA
587	18913	0	0	0	20499	1658113	Combo	3119	167	128	Agent Score Auditor
600	216623	0	0	0	16108	1855823	Combo	2544	168	128	
611	8591	0	0	0	9519	1997791	Combo	1730	146	64	Chip Yield
635	7758	0	0	0	15496	2396958	Combo	2220	166	128	Solver PLAN-5
650	249416	0	0	0	15228	2638616	Combo	2128	158	128	
658	10596	0	0	0	28397	2799796	Combo	3617	226	128	Stack Cap L3
677	14908	0	0	0	15158	3204108	Combo	2293	186	64	Queue Preview
695	8650	0	0	0	14248	3597850	Combo	2027	148	128	Agent Overclocker
700	143269	0	0	0	25843	3732469	Combo	3309	206	128	
720	31062	0	0	0	46986	4220262	Combo	4952	245	256	Difficulty L2
750	634684	0	0	0	15103	4823884	Combo	2252	119	128	
752	6682	0	0	0	10970	4845882	Combo	1768	110	128	Agent Quartermaster
792	5231	0	0	0	21962	5644431	Combo	2821	128	256	Speed L4
800	169026	0	0	0	13077	5808226	Combo	1994	116	128	
834	2547	0	0	0	21357	6541747	Combo	2621	142	256	Solver MOCA+
